광역시도,시군구,행정구,구분,합계,15세미만,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85세이상
전남, 순천시,,계,258508,37659,13359,14442,15430,13779,18382,18849,23223,24004,22745,17740,12025,9384,8095,5649,3743
전남, 순천시,,남자,127392,19410,6813,7111,8120,6992,9106,9063,11444,11884,11563,8966,5988,4464,3354,2028,1086
전남, 순천시,,여자,131116,18249,6546,7331,7310,6787,9276,9786,11779,12120,11182,8774,6037,4920,4741,3621,2657
전남, 나주시,,계,102246,14382,3267,4310,5710,6087,7932,7409,7482,7445,8148,7799,5869,5300,5195,3605,2306
전남, 나주시,,남자,50367,7346,1647,2108,2869,3001,4110,4018,4181,3928,4162,3903,2839,2378,2061,1196,620
전남, 나주시,,여자,51879,7036,1620,2202,2841,3086,3822,3391,3301,3517,3986,3896,3030,2922,3134,2409,1686
전남, 광양시,,계,136701,21239,6257,6485,7845,7757,10407,10364,12905,14999,12080,8790,5625,4027,3443,2709,1769
전남, 광양시,,남자,69766,10823,3163,3463,4263,4028,5503,5260,6335,8248,6449,4637,2922,1930,1318,972,452
전남, 광양시,,여자,66935,10416,3094,3022,3582,3729,4904,5104,6570,6751,5631,4153,2703,2097,2125,1737,1317
전남, 담양군,,계,39391,3491,981,1634,1783,1516,1812,1912,2741,3261,3971,3786,3103,2869,2984,2167,1380
전남, 담양군,,남자,19376,1757,554,877,920,773,965,1064,1575,1711,2081,1925,1496,1343,1169,763,403
전남, 담양군,,여자,20015,1734,427,757,863,743,847,848,1166,1550,1890,1861,1607,1526,1815,1404,977
전남, 곡성군,,계,25420,1990,749,1222,1001,733,976,1172,1694,2003,2379,2372,1953,1957,2154,1884,1181
전남, 곡성군,,남자,12377,1041,411,656,561,393,549,627,948,1117,1233,1225,956,861,812,646,341
전남, 곡성군,,여자,13043,949,338,566,440,340,427,545,746,886,1146,1147,997,1096,1342,1238,840
전남, 구례군,,계,22648,1939,531,718,761,686,973,1133,1618,1977,2288,2226,1829,1734,1915,1464,856
전남, 구례군,,남자,10860,982,269,350,385,343,531,569,912,1085,1205,1105,853,765,716,542,248
전남, 구례군,,여자,11788,957,262,368,376,343,442,564,706,892,1083,1121,976,969,1199,922,608
전남, 고흥군,,계,57330,4252,1173,1538,1694,1523,2068,2487,3550,4231,5496,5982,5497,5264,5494,4145,2936
전남, 고흥군,,남자,27685,2164,657,849,927,811,1105,1407,2088,2366,2845,2973,2622,2377,2256,1434,804
전남, 고흥군,,여자,29645,2088,516,689,767,712,963,1080,1462,1865,2651,3009,2875,2887,3238,2711,2132
전남, 보성군,,계,35928,2977,791,1107,1137,1098,1379,1603,2303,2737,3356,3623,3127,3013,3248,2608,1821
전남, 보성군,,남자,17253,1513,416,588,624,551,723,869,1322,1542,1744,1825,1463,1392,1279,909,493
전남, 보성군,,여자,18675,1464,375,519,513,547,656,734,981,1195,1612,1798,1664,1621,1969,1699,1328
전남, 화순군,,계,55338,5973,2439,2556,2581,1907,2648,3259,4705,4947,5149,4517,3431,3377,3628,2662,1559
전남, 화순군,,남자,26670,3080,1242,1254,1332,959,1310,1630,2439,2642,2695,2308,1634,1452,1356,886,451
전남, 화순군,,여자,28668,2893,1197,1302,1249,948,1338,1629,2266,2305,2454,2209,1797,1925,2272,1776,1108
전남, 장흥군,,계,34009,3162,929,1155,1229,1158,1596,1633,2329,2739,3208,3233,2612,2539,2664,2214,1609
전남, 장흥군,,남자,16311,1645,487,603,637,581,857,886,1273,1474,1645,1602,1258,1128,1090,749,396
전남, 장흥군,,여자,17698,1517,442,552,592,577,739,747,1056,1265,1563,1631,1354,1411,1574,1465,1213
전남, 강진군,,계,30984,2909,797,1066,1129,1038,1335,1476,2026,2395,2967,3071,2477,2496,2508,2005,1289
전남, 강진군,,남자,14729,1471,392,565,577,501,662,803,1122,1315,1477,1533,1189,1108,1005,704,305
전남, 강진군,,여자,16255,1438,405,501,552,537,673,673,904,1080,1490,1538,1288,1388,1503,1301,984
전남, 해남군,,계,61147,6450,1588,1989,2117,2167,2948,3301,4258,4888,5713,5896,4822,4707,4750,3394,2159
전남, 해남군,,남자,29830,3247,846,1039,1133,1063,1466,1813,2425,2684,2999,2965,2294,2205,1913,1192,546
전남, 해남군,,여자,31317,3203,742,950,984,1104,1482,1488,1833,2204,2714,2931,2528,2502,2837,2202,1613
전남, 영암군,,계,49208,5868,1646,1902,2026,2105,3094,3181,3965,4244,4459,4024,3055,2922,3032,2270,1415
전남, 영암군,,남자,25034,2998,883,1003,1076,1094,1790,1842,2309,2430,2459,2053,1438,1318,1176,763,402
전남, 영암군,,여자,24174,2870,763,899,950,1011,1304,1339,1656,1814,2000,1971,1617,1604,1856,1507,1013
전남, 무안군,,계,73190,11241,3095,3825,3420,3520,5581,5680,5960,5527,5488,5020,4055,3716,3431,2277,1354
전남, 무안군,,남자,36499,5725,1617,2127,1768,1786,2778,2922,3221,2980,2876,2457,1961,1766,1386,776,353
전남, 무안군,,여자,36691,5516,1478,1698,1652,1734,2803,2758,2739,2547,2612,2563,2094,1950,2045,1501,1001
전남, 함평군,,계,27888,2257,660,904,948,891,1104,1322,1819,2289,2690,2805,2312,2339,2555,1888,1105
전남, 함평군,,남자,13806,1182,368,512,536,465,606,720,1082,1332,1448,1446,1107,1055,1000,633,314
전남, 함평군,,여자,14082,1075,292,392,412,426,498,602,737,957,1242,1359,1205,1284,1555,1255,791
전남, 영광군,,계,46722,5386,1425,1689,2110,2092,2448,2655,3430,3674,4160,4093,3372,3294,3371,2318,1205
전남, 영광군,,남자,22997,2739,732,929,1077,1043,1269,1478,1920,2000,2167,2075,1579,1498,1341,800,350
전남, 영광군,,여자,23725,2647,693,760,1033,1049,1179,1177,1510,1674,1993,2018,1793,1796,2030,1518,855
전남, 장성군,,계,38235,4284,972,1296,1707,1497,2061,2164,2814,3055,3539,3335,2702,2665,2819,2101,1224
전남, 장성군,,남자,18789,2182,495,674,904,740,1077,1215,1572,1691,1862,1692,1275,1210,1116,734,350
전남, 장성군,,여자,19446,2102,477,622,803,757,984,949,1242,1364,1677,1643,1427,1455,1703,1367,874
전남, 완도군,,계,44786,4892,1032,1150,1550,1702,2443,2585,3194,3414,4240,4243,3422,3501,3521,2429,1468
전남, 완도군,,남자,22541,2513,549,665,890,908,1355,1508,1844,1946,2143,2133,1664,1654,1492,890,387
전남, 완도군,,여자,22245,2379,483,485,660,794,1088,1077,1350,1468,2097,2110,1758,1847,2029,1539,1081
전남, 진도군,,계,26956,2704,649,733,996,895,1263,1416,1804,2139,2579,2590,2067,2184,2351,1618,968
전남, 진도군,,남자,13233,1347,338,412,563,459,714,804,1029,1184,1340,1358,998,1031,900,539,217
전남, 진도군,,여자,13723,1357,311,321,433,436,549,612,775,955,1239,1232,1069,1153,1451,1079,751
전남, 신안군,,계,33248,2336,499,810,1185,1175,1455,1572,2147,2704,3419,3532,2922,2975,3013,2210,1294
전남, 신안군,,남자,17302,1190,271,461,679,689,903,1046,1386,1646,1883,1950,1488,1456,1198,733,323
전남, 신안군,,여자,15946,1146,228,349,506,486,552,526,761,1058,1536,1582,1434,1519,1815,1477,971
경북,소계,,계,2477500,302082,97894,115450,130099,127730,168548,168873,204099,214710,229918,208394,156774,117030,110234,78532,47133
경북,소계,,남자,1235138,156389,50771,60688,72527,68333,87078,87317,105257,109834,116421,103589,75681,55254,44582,27991,13426
경북,소계,,여자,1242362,145693,47123,54762,57572,59397,81470,81556,98842,104876,113497,104805,81093,61776,65652,50541,33707
경북, 포항시,소계,계,476007,63478,20919,20170,25225,25094,35402,34570,41945,43778,46126,42468,29213,19275,14769,8606,4969
경북, 포항시,소계,남자,238050,32998,10822,10389,14082,13265,18080,17420,20821,21948,22768,20601,14703,9398,6315,3101,1339
경북, 포항시,소계,여자,237957,30480,10097,9781,11143,11829,17322,17150,21124,21830,23358,21867,14510,9877,8454,5505,3630
경북, 포항시, 남구,계,221143,29094,9507,8934,12067,11826,16443,16177,19564,20632,21176,19997,13940,9088,6767,3806,2125
경북, 포항시, 남구,남자,112611,15138,4951,4648,6830,6437,8543,8366,10022,10721,10725,9752,7087,4467,3003,1365,556
경북, 포항시, 남구,여자,108532,13956,4556,4286,5237,5389,7900,7811,9542,9911,10451,10245,6853,4621,3764,2441,1569
경북, 포항시, 북구,계,254864,34384,11412,11236,13158,13268,18959,18393,22381,23146,24950,22471,15273,10187,8002,4800,2844
경북, 포항시, 북구,남자,125439,17860,5871,5741,7252,6828,9537,9054,10799,11227,12043,10849,7616,4931,3312,1736,783
경북, 포항시, 북구,여자,129425,16524,5541,5495,5906,6440,9422,9339,11582,11919,12907,11622,7657,5256,4690,3064,2061
경북, 경주시,,계,239382,26094,9831,12728,12627,11024,14732,15372,20497,21756,22908,21067,15823,12046,10810,7522,4545
경북, 경주시,,남자,119114,13426,5191,6721,7243,5867,7660,8042,10497,11134,11636,10386,7449,5651,4375,2571,1265
경북, 경주시,,여자,120268,12668,4640,6007,5384,5157,7072,7330,10000,10622,11272,10681,8374,6395,6435,4951,3280
경북, 김천시,,계,129665,15904,4560,5871,6662,6470,8710,8467,10080,10904,11950,10982,8626,6505,6224,4799,2951
경북, 김천시,,남자,63978,8198,2253,2994,3665,3455,4526,4480,5221,5600,6094,5405,4090,3012,2412,1716,857
경북, 김천시,,여자,65687,7706,2307,2877,2997,3015,4184,3987,4859,5304,5856,5577,4536,3493,3812,3083,2094
경북, 안동시,,계,148890,17220,5828,7443,7272,6746,8941,9817,11881,12320,13759,12773,10156,7913,7938,5484,3399
경북, 안동시,,남자,73525,9017,2932,3977,4020,3514,4463,4970,6272,6326,6807,6346,4736,3786,3274,2078,1007
경북, 안동시,,여자,75365,8203,2896,3466,3252,3232,4478,4847,5609,5994,6952,6427,5420,4127,4664,3406,2392
경북, 구미시,,계,396338,65201,19866,21914,27303,29474,37372,34325,37038,35504,31549,21469,12854,8114,6847,4696,2812
경북, 구미시,,남자,201545,33720,10299,11730,14793,15650,19305,17197,18354,17611,16529,11162,6340,3849,2664,1599,743
경북, 구미시,,여자,194793,31481,9567,10184,12510,13824,18067,17128,18684,17893,15020,10307,6514,4265,4183,3097,2069
경북, 영주시,,계,97309,10639,3435,4276,4046,3679,5124,6102,7683,8369,9529,9110,7611,5630,5674,4024,2378
경북, 영주시,,남자,47843,5506,1683,2310,2329,1999,2607,3094,4019,4257,4763,4446,3563,2659,2349,1558,701
경북, 영주시,,여자,49466,5133,1752,1966,1717,1680,2517,3008,3664,4112,4766,4664,4048,2971,3325,2466,1677
경북, 영천시,,계,92731,8710,3013,3632,4401,4192,5168,5179,6887,7979,9054,8964,7467,5877,5724,4091,2393
경북, 영천시,,남자,46027,4474,1638,1915,2461,2263,2783,2791,3618,4193,4563,4526,3586,2770,2301,1438,707
경북, 영천시,,여자,46704,4236,1375,1717,1940,1929,2385,2388,3269,3786,4491,4438,3881,3107,3423,2653,1686
경북, 상주시,,계,90827,8653,2790,3667,3523,3325,4273,4729,6454,7320,9163,9218,7317,6036,6224,4955,3180
경북, 상주시,,남자,44325,4479,1569,2067,2010,1818,2258,2459,3424,3847,4626,4552,3449,2835,2358,1724,850
경북, 상주시,,여자,46502,4174,1221,1600,1513,1507,2015,2270,3030,3473,4537,4666,3868,3201,3866,3231,2330
경북, 문경시,,계,64832,6365,2281,2093,2312,2411,3351,3738,4627,5220,6455,6713,5394,4362,4414,3193,1903
경북, 문경시,,남자,31547,3361,1207,1095,1265,1309,1732,1957,2476,2689,3231,3294,2537,2011,1782,1083,518
경북, 문경시,,여자,33285,3004,1074,998,1047,1102,1619,1781,2151,2531,3224,3419,2857,2351,2632,2110,1385
경북, 경산시,,계,255939,31858,11889,18809,17424,15063,18826,18420,22136,21851,21534,18301,13176,9786,8390,5452,3024
경북, 경산시,,남자,127793,16313,6138,9336,9970,8162,9698,9469,11090,10880,10713,8973,6209,4471,3459,1997,915
경북, 경산시,,여자,128146,15545,5751,9473,7454,6901,9128,8951,11046,10971,10821,9328,6967,5315,4931,3455,2109
경북, 군위군,,계,20861,1132,316,588,677,647,709,831,1126,1699,2284,2492,2141,1843,1953,1543,880
경북, 군위군,,남자,10491,611,169,326,406,370,378,493,648,953,1206,1308,1049,911,810,568,285
경북, 군위군,,여자,10370,521,147,262,271,277,331,338,478,746,1078,1184,1092,932,1143,975,595
경북, 의성군,,계,47133,2930,730,1114,1533,1502,1653,1842,2499,3508,4892,5614,4971,3999,4586,3618,2142
경북, 의성군,,남자,22823,1531,375,613,879,837,876,1083,1411,1932,2437,2819,2393,1840,1884,1285,628
경북, 의성군,,여자,24310,1399,355,501,654,665,777,759,1088,1576,2455,2795,2578,2159,2702,2333,1514
경북, 청송군,,계,23031,1564,400,607,786,786,941,973,1366,1972,2543,2685,2279,1856,2016,1476,781
경북, 청송군,,남자,11451,815,191,326,470,500,500,550,780,1058,1293,1336,1136,877,804,553,262
경북, 청송군,,여자,11580,749,209,281,316,286,441,423,586,914,1250,1349,1143,979,1212,923,519
경북, 영양군,,계,15272,1223,278,313,489,467,596,666,1014,1222,1671,1659,1374,1223,1469,1011,597
경북, 영양군,,남자,7531,644,163,166,271,242,307,381,604,697,850,832,667,578,601,360,168
경북, 영양군,,여자,7741,579,115,147,218,225,289,285,410,525,821,827,707,645,868,651,429
경북, 영덕군,,계,33715,2755,771,754,1151,1078,1506,1564,2228,2606,3287,3513,3106,2679,3142,2272,1303
경북, 영덕군,,남자,15906,1406,392,421,658,556,768,853,1276,1407,1641,1659,1427,1167,1150,772,353
경북, 영덕군,,여자,17809,1349,379,333,493,522,738,711,952,1199,1646,1854,1679,1512,1992,1500,950
경북, 청도군,,계,38218,2499,1044,1054,1284,1125,1570,1665,2345,2864,4047,4460,4083,3060,3054,2463,1601
경북, 청도군,,남자,18446,1275,541,592,742,613,815,922,1275,1479,2008,2213,1955,1510,1222,829,455
경북, 청도군,,여자,19772,1224,503,462,542,512,755,743,1070,1385,2039,2247,2128,1550,1832,1634,1146
경북, 고령군,,계,29019,2550,886,988,1119,1044,1350,1520,2219,2470,3101,2953,2522,1934,1922,1557,884
경북, 고령군,,남자,14552,1321,467,519,618,569,721,812,1247,1346,1621,1548,1252,914,760,580,257
경북, 고령군,,여자,14467,1229,419,469,501,475,629,708,972,1124,1480,1405,1270,1020,1162,977,627
경북, 성주군,,계,38006,2863,871,1199,1712,1461,1649,1829,2469,3405,4429,4229,3568,2701,2478,1880,1263
경북, 성주군,,남자,19264,1496,443,699,959,792,908,1086,1394,1839,2257,2216,1752,1309,1068,675,371
경북, 성주군,,여자,18742,1367,428,500,753,669,741,743,1075,1566,2172,2013,1816,1392,1410,1205,892
경북, 칠곡군,,계,108254,16100,4741,4840,5606,6721,9357,9395,10455,9516,8733,6909,4782,3664,3427,2495,1513
경북, 칠곡군,,남자,55417,8405,2471,2546,2992,3639,4974,4907,5617,4998,4704,3510,2355,1660,1302,864,473
경북, 칠곡군,,여자,52837,7695,2270,2294,2614,3082,4383,4488,4838,4518,4029,3399,2427,2004,2125,1631,1040
경북, 예천군,,계,50742,6738,1348,1251,1802,2268,3181,3278,3277,3462,4280,4521,3904,3115,3551,2994,1772
경북, 예천군,,남자,24733,3453,710,690,940,1160,1533,1763,1864,1820,2164,2220,1866,1490,1464,1105,491
경북, 예천군,,여자,26009,3285,638,561,862,1108,1648,1515,1413,1642,2116,2301,2038,1625,2087,1889,1281
경북, 봉화군,,계,28857,2272,598,666,870,843,1189,1331,1771,2428,3262,3319,2675,2187,2446,1854,1146
경북, 봉화군,,남자,14309,1190,325,355,472,440,617,778,1015,1293,1677,1720,1351,1042,990,671,373
경북, 봉화군,,여자,14548,1082,273,311,398,403,572,553,756,1135,1585,1599,1324,1145,1456,1183,773
경북, 울진군,,계,44272,4638,1344,1271,1854,1946,2429,2714,3402,3711,4465,4093,3089,2703,2794,2279,1540
경북, 울진군,,남자,22032,2403,706,781,1041,1093,1276,1493,1911,2015,2344,2033,1501,1262,1061,745,367
경북, 울진군,,여자,22240,2235,638,490,813,853,1153,1221,1491,1696,2121,2060,1588,1441,1733,1534,1173
경북, 울릉군,,계,8200,696,155,202,421,364,519,546,700,846,897,882,643,522,382,268,157
경북, 울릉군,,남자,4436,347,86,120,241,220,293,317,423,512,489,484,315,252,177,119,41
경북, 울릉군,,여자,3764,349,69,82,180,144,226,229,277,334,408,398,328,270,205,149,116
경남,소계,,계,3141767,436633,141709,147187,172598,170897,240624,239496,281919,280888,279414,243164,165992,123455,104570,70695,42526
경남,소계,,남자,1564000,225144,73568,76114,92899,88555,122985,122509,143624,141643,140538,120947,80788,57385,41846,24226,11229
경남,소계,,여자,1577767,211489,68141,71073,79699,82342,117639,116987,138295,139245,138876,122217,85204,66070,62724,46469,31297
경남, 진주시,,계,332208,45896,16959,19760,20178,18302,23597,24436,29220,28441,28157,24417,17071,13249,10987,7119,4419
경남, 진주시,,남자,163346,23886,8911,10079,11063,9502,11597,12073,14491,14088,13744,11842,8082,6036,4478,2383,1091
경남, 진주시,,여자,168862,22010,8048,9681,9115,8800,12000,12363,14729,14353,14413,12575,8989,7213,6509,4736,3328
경남, 통영시,,계,122162,17209,5124,4205,5063,5698,9493,9773,10834,10386,11360,10667,7643,5783,4567,2736,1621
경남, 통영시,,남자,60826,8752,2677,2259,2617,2926,4860,5214,5835,5278,5574,5189,3727,2764,1818,923,413
경남, 통영시,,여자,61336,8457,2447,1946,2446,2772,4633,4559,4999,5108,5786,5478,3916,3019,2749,1813,1208
경남, 사천시,,계,103059,13724,4041,3631,4888,4886,7464,7908,9083,8583,8838,8365,6374,5361,4625,3321,1967
경남, 사천시,,남자,51358,7061,2104,2103,2857,2666,3803,4122,4876,4492,4466,3987,3025,2367,1807,1142,480
경남, 사천시,,여자,51701,6663,1937,1528,2031,2220,3661,3786,4207,4091,4372,4378,3349,2994,2818,2179,1487
경남, 김해시,,계,509414,81073,27653,27424,30537,29136,42130,43851,52735,49131,41855,31142,19130,13297,10559,6337,3424
경남, 김해시,,남자,254664,41575,14369,13699,16156,14886,21128,21663,26045,24749,21816,15967,9378,5968,4187,2167,911
경남, 김해시,,여자,254750,39498,13284,13725,14381,14250,21002,22188,26690,24382,20039,15175,9752,7329,6372,4170,2513
경남, 밀양시,,계,96207,9297,3237,3583,4088,3793,5115,5436,6870,8234,9914,10584,8106,6091,5479,4027,2353
경남, 밀양시,,남자,46631,4727,1692,1876,2284,1986,2645,2910,3545,4121,4917,5149,3865,2811,2134,1323,646
경남, 밀양시,,여자,49576,4570,1545,1707,1804,1807,2470,2526,3325,4113,4997,5435,4241,3280,3345,2704,1707
경남, 거제시,,계,232585,42600,11130,8688,10440,14778,24195,22169,23591,19920,17172,14686,8598,5683,4299,2786,1850
경남, 거제시,,남자,120346,22002,5700,4595,5420,7383,12953,11912,12852,10811,8580,7797,4358,2851,1765,917,450
경남, 거제시,,여자,112239,20598,5430,4093,5020,7395,11242,10257,10739,9109,8592,6889,4240,2832,2534,1869,1400
경남, 양산시,,계,329721,52340,15033,15223,19554,21013,30155,27920,29703,28498,26819,22407,14810,10429,8379,4869,2569
경남, 양산시,,남자,163340,26758,7547,7560,10091,10563,15355,14092,14889,14057,13559,10878,7134,4755,3504,1807,791
경남, 양산시,,여자,166381,25582,7486,7663,9463,10450,14800,13828,14814,14441,13260,11529,7676,5674,4875,3062,1778
경남, 창원시,소계,계,986126,134257,45799,50873,62181,58366,78078,75620,89109,91784,92225,76868,49511,33567,24635,14938,8315
경남, 창원시,소계,남자,494082,69550,23813,26108,33747,30678,40108,38550,44162,44827,45936,37914,24435,16095,10466,5411,2282
경남, 창원시,소계,여자,492044,64707,21986,24765,28434,27688,37970,37070,44947,46957,46289,38954,25076,17472,14169,9527,6033
경남, 창원시, 의창구,계,242721,31760,10957,13844,17136,14991,19319,17483,21783,24607,24125,18555,11235,6941,5099,3098,1788
경남, 창원시, 의창구,남자,122271,16448,5732,7183,9352,7964,9927,9045,10496,11687,12248,9328,5692,3459,2158,1099,453
경남, 창원시, 의창구,여자,120450,15312,5225,6661,7784,7027,9392,8438,11287,12920,11877,9227,5543,3482,2941,1999,1335
경남, 창원시, 성산구,계,207933,28696,11492,11679,15616,13865,15602,15888,21266,22582,21653,13721,6840,3824,2502,1686,1021
경남, 창원시, 성산구,남자,104555,14858,6064,5860,8443,7373,7839,7588,9913,10710,11119,7403,3696,1905,1003,534,247
경남, 창원시, 성산구,여자,103378,13838,5428,5819,7173,6492,7763,8300,11353,11872,10534,6318,3144,1919,1499,1152,774
경남, 창원시, 마산합포구,계,168372,19554,6538,8990,9198,8954,12520,11647,13008,13846,15262,15906,11473,8582,6622,3981,2291
경남, 창원시, 마산합포구,남자,83102,10112,3393,4617,5019,4731,6552,6207,6616,6886,7232,7455,5430,3969,2799,1422,662
경남, 창원시, 마산합포구,여자,85270,9442,3145,4373,4179,4223,5968,5440,6392,6960,8030,8451,6043,4613,3823,2559,1629
경남, 창원시, 마산회원구,계,183517,22924,8306,9096,10521,9282,13175,13887,16339,17031,17351,15996,11373,7984,5615,3121,1516
경남, 창원시, 마산회원구,남자,91161,11975,4218,4613,5618,4838,6825,6981,8247,8427,8517,7567,5419,3823,2476,1195,422
경남, 창원시, 마산회원구,여자,92356,10949,4088,4483,4903,4444,6350,6906,8092,8604,8834,8429,5954,4161,3139,1926,1094
경남, 창원시, 진해구,계,183583,31323,8506,7264,9710,11274,17462,16715,16713,13718,13834,12690,8590,6236,4797,3052,1699
경남, 창원시, 진해구,남자,92993,16157,4406,3835,5315,5772,8965,8729,8890,7117,6820,6161,4198,2939,2030,1161,498
경남, 창원시, 진해구,여자,90590,15166,4100,3429,4395,5502,8497,7986,7823,6601,7014,6529,4392,3297,2767,1891,1201
경남, 의령군,,계,23911,1784,576,710,867,779,967,1087,1521,1890,2404,2613,2072,1763,2051,1705,1122
경남, 의령군,,남자,11453,931,320,374,474,399,497,594,871,1033,1237,1353,1007,795,712,569,287
경남, 의령군,,여자,12458,853,256,336,393,380,470,493,650,857,1167,1260,1065,968,1339,1136,835
경남, 함안군,,계,60079,7547,2213,2214,2548,2495,3739,4192,4951,5074,5523,5628,4110,3125,3084,2238,1398
경남, 함안군,,남자,29988,3819,1154,1222,1381,1293,1884,2216,2707,2726,2890,2974,2009,1467,1169,725,352
경남, 함안군,,여자,30091,3728,1059,992,1167,1202,1855,1976,2244,2348,2633,2654,2101,1658,1915,1513,1046
경남, 창녕군,,계,56181,5329,1432,1866,2283,2269,3017,2916,3759,4609,5821,6085,4609,3785,3821,2857,1723
경남, 창녕군,,남자,27648,2820,729,1033,1257,1275,1588,1637,2094,2479,2839,3050,2230,1795,1430,953,439
경남, 창녕군,,여자,28533,2509,703,833,1026,994,1429,1279,1665,2130,2982,3035,2379,1990,2391,1904,1284
경남, 고성군,,계,46838,4630,1359,1516,1640,1631,2565,2606,3531,3834,4590,4664,3876,3343,3070,2370,1613
경남, 고성군,,남자,23118,2386,727,876,938,856,1397,1422,1934,2080,2329,2333,1850,1560,1230,799,401
경남, 고성군,,여자,23720,2244,632,640,702,775,1168,1184,1597,1754,2261,2331,2026,1783,1840,1571,1212
경남, 남해군,,계,39237,2815,1049,1123,1211,1082,1417,1709,2687,3096,4082,4098,3458,3343,3292,2690,2085
경남, 남해군,,남자,18754,1491,576,686,706,588,708,901,1502,1657,2046,2005,1651,1560,1266,884,527
경남, 남해군,,여자,20483,1324,473,437,505,494,709,808,1185,1439,2036,2093,1807,1783,2026,1806,1558
경남, 하동군,,계,40744,3239,1044,1177,1480,1266,1576,1973,2921,3555,4374,4328,3462,3010,3091,2508,1740
경남, 하동군,,남자,19901,1682,541,692,844,688,842,1073,1595,1937,2266,2198,1678,1365,1197,844,459
경남, 하동군,,여자,20843,1557,503,485,636,578,734,900,1326,1618,2108,2130,1784,1645,1894,1664,1281
경남, 산청군,,계,31311,2481,774,802,982,953,1256,1308,2055,2729,3348,3460,2809,2386,2622,2061,1285
경남, 산청군,,남자,15203,1321,400,444,512,504,675,700,1157,1467,1713,1777,1413,1133,979,675,333
경남, 산청군,,여자,16108,1160,374,358,470,449,581,608,898,1262,1635,1683,1396,1253,1643,1386,952
경남, 함양군,,계,35496,3224,1054,1046,1185,1120,1493,1753,2581,3074,3519,3642,2798,2568,2800,2241,1398
경남, 함양군,,남자,16980,1636,560,608,631,579,752,916,1443,1635,1808,1781,1351,1132,1037,759,352
경남, 함양군,,여자,18516,1588,494,438,554,541,741,837,1138,1439,1711,1861,1447,1436,1763,1482,1046
경남, 거창군,,계,56403,6420,2287,2155,2204,2183,2903,3199,4315,4890,5259,5163,3918,3393,3484,2837,1793
경남, 거창군,,남자,27277,3305,1252,1248,1215,1144,1417,1618,2226,2488,2686,2555,1826,1506,1302,946,543
경남, 거창군,,여자,29126,3115,1035,907,989,1039,1486,1581,2089,2402,2573,2608,2092,1887,2182,1891,1250
경남, 합천군,,계,40085,2768,945,1191,1269,1147,1464,1640,2453,3160,4154,4347,3637,3279,3725,3055,1851
경남, 합천군,,남자,19085,1442,496,652,706,639,776,896,1400,1718,2132,2198,1769,1425,1365,999,472
경남, 합천군,,여자,21000,1326,449,539,563,508,688,744,1053,1442,2022,2149,1868,1854,2360,2056,1379
제주,소계,,계,623447,95133,31741,29576,37131,34046,48405,48945,58634,53722,50468,42552,27590,23632,19054,13322,9496
제주,소계,,남자,309861,49175,16208,14011,19116,17133,24278,25076,30193,27944,25689,21240,13289,11104,8152,4930,2323
제주,소계,,여자,313586,45958,15533,15565,18015,16913,24127,23869,28441,25778,24779,21312,14301,12528,10902,8392,7173
제주, 제주시,,계,458548,72159,24777,23093,28620,26157,36648,36421,43442,39418,36067,29781,18797,15652,12474,8686,6356
제주, 제주시,,남자,227688,37327,12709,10913,14753,13179,18381,18486,21966,20339,18267,14854,9068,7330,5344,3229,1543
제주, 제주시,,여자,230860,34832,12068,12180,13867,12978,18267,17935,21476,19079,17800,14927,9729,8322,7130,5457,4813
제주, 서귀포시,,계,164899,22974,6964,6483,8511,7889,11757,12524,15192,14304,14401,12771,8793,7980,6580,4636,3140
제주, 서귀포시,,남자,82173,11848,3499,3098,4363,3954,5897,6590,8227,7605,7422,6386,4221,3774,2808,1701,780
제주, 서귀포시,,여자,82726,11126,3465,3385,4148,3935,5860,5934,6965,6699,6979,6385,4572,4206,3772,2935,2360
